NC_project_short_code,sample_type,year,month,day,Site,Cell,depth_zone,level,transect,species_classcode,count,fish_tl,observer,depth,vis,temp,surge,heading,notes
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,1,SMEL,3,6,Doug Simpson,14.3,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,1,SMEL,1,32,Doug Simpson,14.3,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,1,SMYS,1,15,Doug Simpson,14.3,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,1,SMYS,29,7,Doug Simpson,14.3,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,1,HDEC,1,27,Doug Simpson,14.3,4,12.2,L,180,M
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,1,HDEC,1,32,Doug Simpson,14.3,4,12.2,L,180,M
NC_Kelp_Srock,FISH,2015,8,2,Double Cone Rock State Marine Conservation Area,2,20,B,2,OELO,1,14,Chris Teague,15.5,5,12.8,L,340,NA
NC_Kelp_Srock,FISH,2015,8,2,Double Cone Rock State Marine Conservation Area,2,20,B,2,OELO,1,12,Chris Teague,15.5,5,12.8,L,340,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,SMEL,1,28,Doug Simpson,14,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,SMEL,1,30,Doug Simpson,14,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,SMEL,17,6,Doug Simpson,14,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,SMEL,1,32,Doug Simpson,14,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,SMEL,1,27,Doug Simpson,14,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,SMYS,27,7,Doug Simpson,14,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,SMYS,12,9,Doug Simpson,14,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,OPIC,1,12,Doug Simpson,14,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,OPIC,1,14,Doug Simpson,14,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,HDEC,2,27,Doug Simpson,14,4,12.2,L,180,M
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,HDEC,1,29,Doug Simpson,14,4,12.2,L,180,F
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,HDEC,1,20,Doug Simpson,14,4,12.2,L,180,F
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,HDEC,1,36,Doug Simpson,14,4,12.2,L,180,F
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,HDEC,1,34,Doug Simpson,14,4,12.2,L,180,F
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,HDEC,2,30,Doug Simpson,14,4,12.2,L,180,F
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,HDEC,1,32,Doug Simpson,14,4,12.2,L,180,M
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,2,HDEC,1,14,Doug Simpson,14,4,12.2,L,180,F
NC_Kelp_Srock,FISH,2015,8,2,Double Cone Rock State Marine Conservation Area,2,20,B,3,KGB,2,2,Chris Teague,15.2,5,12.8,L,320,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,3,SMEL,1,36,Doug Simpson,14.6,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,3,SMEL,1,15,Doug Simpson,14.6,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,3,SMEL,1,6,Doug Simpson,14.6,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,3,SMYS,5,7,Doug Simpson,14.6,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,3,HDEC,1,34,Doug Simpson,14.6,4,12.2,L,180,M
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,3,HDEC,1,30,Doug Simpson,14.6,4,12.2,L,180,M
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,3,OPIC,1,10,Doug Simpson,14.6,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,B,3,OPIC,1,7,Doug Simpson,14.6,4,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,M,1,NO_ORG,NA,NA,Franklin Moitoza,13.4,4,13.3,L,90,NA
NC_Kelp_Srock,FISH,2015,8,2,Double Cone Rock State Marine Conservation Area,2,20,M,1,NA,400,8,Johnny Roche,14,3,12.8,L,0,CANDLEFISH
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,M,2,SMYS,7,9,Franklin Moitoza,12.5,4,13.3,L,120,NA
NC_Kelp_Srock,FISH,2015,8,2,Double Cone Rock State Marine Conservation Area,2,20,M,2,NO_ORG,NA,NA,Johnny Roche,14,3,12.8,L,0,NA
NC_Kelp_Srock,FISH,2014,9,13,Double Cone Rock State Marine Conservation Area,2,20,M,3,NO_ORG,NA,NA,Franklin Moitoza,12.5,5,13.3,L,60,NA
NC_Kelp_Srock,FISH,2015,8,2,Double Cone Rock State Marine Conservation Area,2,20,M,3,NO_ORG,NA,NA,Johnny Roche,14.6,3,12.8,L,0,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,8,B,1,HDEC,1,42,Chris Teague,6.4,3,12.8,M,140,FEMALE
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,8,B,2,HDEC,1,40,Chris Teague,7.3,3,12.8,H,140,FEMALE
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,8,B,2,ELAT,2,24,Chris Teague,7.3,3,12.8,H,140,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,8,B,2,ELAT,1,35,Chris Teague,7.3,3,12.8,H,140,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,8,B,3,KGB,15,5,Chris Teague,7.3,3,12.8,M,220,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,8,B,3,HDEC,1,33,Chris Teague,7.3,3,12.8,M,220,FEMALE
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,8,M,1,NO_ORG,NA,NA,Franklin Moitoza,5.6,3,12.8,M,140,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,8,M,2,NO_ORG,NA,NA,Franklin Moitoza,6.5,2,12.8,M,210,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,8,M,3,NO_ORG,NA,NA,Franklin Moitoza,7.9,2,12.8,M,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,1,SMYS,17,8,Franklin Moitoza,12.2,3,12.2,M,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,1,OPIC,1,12,Franklin Moitoza,12.2,3,12.2,M,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,1,ELAT,1,37,Franklin Moitoza,12.2,3,12.2,M,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,2,SMEL,16,8,Franklin Moitoza,3.7,3,12.2,M,NA,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,2,SMYS,2,37,Franklin Moitoza,3.7,3,12.2,M,NA,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,2,SMYS,26,12,Franklin Moitoza,3.7,3,12.2,M,NA,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,2,SMYS,8,8,Franklin Moitoza,3.7,3,12.2,M,NA,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,2,SMYS,5,25,Franklin Moitoza,3.7,3,12.2,M,NA,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,2,SCHR,1,32,Franklin Moitoza,3.7,3,12.2,M,NA,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,2,OPIC,2,12,Franklin Moitoza,3.7,3,12.2,M,NA,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,2,HDEC,1,28,Franklin Moitoza,3.7,3,12.2,M,NA,MALE
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,2,HDEC,1,28,Franklin Moitoza,3.7,3,12.2,M,NA,FEMALE
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,2,ELAT,1,26,Franklin Moitoza,3.7,3,12.2,M,NA,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,3,SMEL,7,9,Franklin Moitoza,12.5,3,12.2,M,330,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,3,SMYS,22,8,Franklin Moitoza,12.5,3,12.2,M,330,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,3,SMYS,4,27,Franklin Moitoza,12.5,3,12.2,M,330,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,3,SMIN,1,48,Franklin Moitoza,12.5,3,12.2,M,330,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,3,HDEC,1,31,Franklin Moitoza,12.5,3,12.2,M,330,MALE
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,3,HDEC,1,36,Franklin Moitoza,12.5,3,12.2,M,330,FEMALE
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,3,ELAT,1,34,Franklin Moitoza,12.5,3,12.2,M,330,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,B,3,ELAT,2,20,Franklin Moitoza,12.5,3,12.2,M,330,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,1,SMEL,1,25,Chris Teague,10.7,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,1,SMYS,5,21,Chris Teague,10.7,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,1,SMYS,15,13,Chris Teague,10.7,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,1,SMYS,2,30,Chris Teague,10.7,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,1,SMYS,1,24,Chris Teague,10.7,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,2,SMYS,10,13,Chris Teague,9.1,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,2,SMYS,6,19,Chris Teague,9.1,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,2,SMYS,1,23,Chris Teague,9.1,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,2,SMYS,3,20,Chris Teague,9.1,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,2,SMYS,1,33,Chris Teague,9.1,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,2,SMYS,1,26,Chris Teague,9.1,3,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,3,SMYS,10,19,Chris Teague,10.4,3,12.2,L,90,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,3,SMYS,1,24,Chris Teague,10.4,3,12.2,L,90,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,3,SMYS,4,28,Chris Teague,10.4,3,12.2,L,90,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,12.5,M,3,SMYS,1,26,Chris Teague,10.4,3,12.2,L,90,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,1,SMEL,1,35,Chris Teague,15.2,3,12.2,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,1,SMEL,1,38,Chris Teague,15.2,3,12.2,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,1,SMEL,1,30,Chris Teague,15.2,3,12.2,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,1,SMYS,1,18,Chris Teague,15.2,3,12.2,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,1,SMYS,1,25,Chris Teague,15.2,3,12.2,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,1,SMYS,1,20,Chris Teague,15.2,3,12.2,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,1,SMYS,5,8,Chris Teague,15.2,3,12.2,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,1,SMYS,10,5,Chris Teague,15.2,3,12.2,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,1,SMYS,1,9,Chris Teague,15.2,3,12.2,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,1,KGB,2,3,Chris Teague,15.2,3,12.2,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,1,KGB,5,4,Chris Teague,15.2,3,12.2,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,1,OPIC,1,11,Chris Teague,15.2,3,12.2,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,1,OPIC,1,8,Chris Teague,15.2,3,12.2,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,2,SMEL,5,9,Chris Teague,15.8,3,12.2,L,90,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,2,SMYS,4,8,Chris Teague,15.8,3,12.2,L,90,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,2,KGB,1,8,Chris Teague,15.8,3,12.2,L,90,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,2,KGB,5,7,Chris Teague,15.8,3,12.2,L,90,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,2,OPIC,1,12,Chris Teague,15.8,3,12.2,L,90,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,2,OPIC,1,7,Chris Teague,15.8,3,12.2,L,90,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,2,HDEC,1,38,Chris Teague,15.8,3,12.2,L,90,MALE
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,2,ELAT,1,22,Chris Teague,15.8,3,12.2,L,90,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,SMEL,4,9,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,SMEL,1,38,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,SMEL,1,42,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,SMEL,6,13,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,SMYS,32,9,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,SMYS,1,13,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,SMYS,1,20,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,SMYS,1,18,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,SMYS,1,12,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,SMYS,3,7,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,KGB,3,3,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,SCAR,1,37,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,OYT,1,11,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,OPIC,1,6,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,OPIC,1,12,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,SNEB,1,32,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,SNEB,1,35,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,HDEC,1,28,Chris Teague,14.6,3,12.2,L,80,MALE
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,HDEC,1,40,Chris Teague,14.6,3,12.2,L,80,FEMALE
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,HCAR,1,19,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,HCAR,1,20,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,HCAR,2,18,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,B,3,HCAR,1,22,Chris Teague,14.6,3,12.2,L,80,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,M,1,SMYS,1,45,Franklin Moitoza,14.2,3,15.4,L,150,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,M,2,NO_ORG,NA,NA,Franklin Moitoza,14.5,3,15,L,90,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,16,M,3,NO_ORG,NA,NA,Franklin Moitoza,13.8,3,15,L,75,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,B,1,SMYS,11,6,Franklin Moitoza,NA,2,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,B,1,SMYS,1,12,Franklin Moitoza,NA,2,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,B,2,SMEL,14,7,Franklin Moitoza,NA,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,B,2,SMYS,19,7,Franklin Moitoza,NA,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,B,2,SMYS,12,8,Franklin Moitoza,NA,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,B,2,SMYS,5,11,Franklin Moitoza,NA,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,B,2,KGB,4,6,Franklin Moitoza,NA,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,B,2,SCAU,1,14,Franklin Moitoza,NA,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,B,3,SMEL,2,34,Franklin Moitoza,NA,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,B,3,SMEL,33,7,Franklin Moitoza,NA,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,B,3,SMYS,15,7,Franklin Moitoza,NA,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,B,3,HDEC,1,35,Franklin Moitoza,NA,2,12.2,L,180,MALE
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,M,1,NO_ORG,NA,NA,Ryan Jenkinson,13.7,2,12.2,L,120,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,M,2,SMEL,7,35,Ryan Jenkinson,16.8,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,M,2,SMEL,2,30,Ryan Jenkinson,16.8,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,M,2,SMYS,2,25,Ryan Jenkinson,16.8,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,M,3,SMEL,5,40,Ryan Jenkinson,16.5,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,M,3,SMEL,2,30,Ryan Jenkinson,16.5,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,M,3,SMEL,2,45,Ryan Jenkinson,16.5,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2015,7,31,Elk Headlands,2,20,M,3,SMYS,1,15,Ryan Jenkinson,16.5,2,12.2,L,180,NA
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,1,SMYS,12,30,Brett Stacy,7.6,4,13.3,L,300,NA
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,1,SMYS,3,25,Brett Stacy,7.6,4,13.3,L,300,NA
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,1,SMYS,10,6,Brett Stacy,7.6,4,13.3,L,300,NA
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,1,OYT,55,6,Brett Stacy,7.6,4,13.3,L,300,NA
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,1,HDEC,1,25,Brett Stacy,7.6,4,13.3,L,300,MALE
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,1,ELAT,1,10,Brett Stacy,7.6,4,13.3,L,300,NA
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,1,ELAT,1,20,Brett Stacy,7.6,4,13.3,L,300,NA
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,1,SMYS,15,13,Brett Stacy,7.9,5,12.2,M,147,NA
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,1,KGB,2,5,Brett Stacy,7.9,5,12.2,M,147,NA
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,1,KGB,1,7,Brett Stacy,7.9,5,12.2,M,147,NA
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,1,HDEC,1,33,Brett Stacy,7.9,5,12.2,M,147,FEMALE
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,1,HDEC,1,28,Brett Stacy,7.9,5,12.2,M,147,FEMALE
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,1,HDEC,1,30,Brett Stacy,7.9,5,12.2,M,147,MALE
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,1,ELAT,3,18,Brett Stacy,7.9,5,12.2,M,147,NA
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,2,SMYS,1,25,Brett Stacy,7.6,4,13.3,L,110,NA
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,2,SMYS,10,10,Brett Stacy,7.6,4,13.3,L,110,NA
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,2,SMYS,20,6,Brett Stacy,7.6,4,13.3,L,110,NA
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,2,OYT,68,6,Brett Stacy,7.6,4,13.3,L,110,NA
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,2,HDEC,1,28,Brett Stacy,7.6,4,13.3,L,110,MALE
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,2,HDEC,1,25,Brett Stacy,7.6,4,13.3,L,110,FEMALE
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,2,ELAT,2,25,Brett Stacy,7.6,4,13.3,L,110,NA
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,2,SMYS,2,19,Brett Stacy,8.5,5,12.2,M,120,NA
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,2,OELO,1,65,Brett Stacy,8.5,5,12.2,M,120,NA
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,2,HDEC,1,43,Brett Stacy,8.5,5,12.2,M,120,MALE
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,2,ELAT,3,15,Brett Stacy,8.5,5,12.2,M,120,NA
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,2,ELAT,1,21,Brett Stacy,8.5,5,12.2,M,120,NA
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,3,SMYS,22,6,Brett Stacy,7.6,4,13.3,L,130,NA
NC_Kelp_Srock,FISH,2014,9,14,Elk Headlands,3,8,B,3,OYT,71,6,Brett Stacy,7.6,4,13.3,L,130,NA
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,3,HDEC,2,30,Brett Stacy,8.2,5,12.2,M,140,MALE
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,3,HDEC,1,25,Brett Stacy,8.2,5,12.2,M,140,MALE
NC_Kelp_Srock,FISH,2015,8,3,Elk Headlands,3,8,B,3,ELAT,2,18,Brett Stacy,8.2,5,12.2,M,140,NA
