NC_project_short_code,site,year,month,day,transectnumber,species,size,depth_m,visibility,temp10m
NC_CitSci_Kelp,Frolic Cove,2015,8,2,1,red abalone,23,4.5717768973,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,1,red abalone,24,4.5717768973,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,1,red abalone,25,4.5717768973,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,1,red abalone,25,4.5717768973,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,1,red abalone,25,4.5717768973,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,1,red abalone,26,4.5717768973,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,7,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,8,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,8,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,10,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,10,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,11,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,11,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,11,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,11,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,12,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,13,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,13,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,14,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,14,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,15,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,15,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,15,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,16,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,16,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,17,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,17,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,17,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,17,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,18,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,18,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,18,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,18,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,18,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,18,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,19,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,20,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,20,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,20,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,20,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,21,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,21,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,21,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,21,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,21,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,21,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,21,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,22,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,22,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,22,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,22,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,23,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,24,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,24,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,24,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,2,red abalone,24,5.028954587,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,10,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,11,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,11,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,12,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,14,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,15,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,15,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,15,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,17,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,17,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,17,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,17,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,18,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,18,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,18,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,18,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,18,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,20,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,20,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,21,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,21,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,21,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,22,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,3,red abalone,22,5.3337397135,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,7,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,10,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,10,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,10,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,10,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,12,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,12,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,13,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,13,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,13,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,13,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,13,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,14,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,14,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,14,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,14,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,14,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,14,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,14,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,14,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,14,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,15,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,15,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,15,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,15,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,15,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,16,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,16,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,17,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,17,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,17,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,17,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,17,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,17,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,18,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,18,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,18,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,19,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,19,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,19,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,20,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,21,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,21,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,22,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,4,red abalone,22,3.5050289546,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,4,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,10,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,10,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,11,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,12,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,12,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,12,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,12,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,13,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,14,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,14,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,14,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,14,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,14,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,15,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,15,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,15,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,15,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,16,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,16,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,16,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,16,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,17,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,17,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,17,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,18,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,18,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,18,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,18,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,19,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,19,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,19,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,19,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,19,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,19,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,20,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,20,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,20,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,21,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,21,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,21,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,21,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,21,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,21,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,22,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,22,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,22,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,22,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,23,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,5,red abalone,24,4.7241694605,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,8,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,12,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,13,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,14,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,14,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,15,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,16,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,17,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,17,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,17,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,17,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,18,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,19,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,19,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,19,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,19,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,19,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,20,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,20,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,21,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,21,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,21,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,23,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,24,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,24,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,24,5.1813471503,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,6,red abalone,25,5.1813471503,5.5,12
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,17,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,17,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,17,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,17,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,17,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,17,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,18,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,18,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,18,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,18,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,19,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,19,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,19,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,20,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,20,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,20,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,20,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,20,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,20,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,20,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,21,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,21,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,21,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,21,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,21,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,1,red abalone,22,9.4483389211,5,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,5,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,7,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,8,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,9,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,12,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,12,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,13,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,14,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,14,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,15,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,15,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,15,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,15,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,16,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,16,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,16,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,16,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,17,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,17,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,17,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,17,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,17,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,18,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,18,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,19,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,19,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,19,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,19,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,20,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,20,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,20,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,20,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,20,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,21,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,21,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,21,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,21,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,21,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,21,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,21,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,21,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,22,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,22,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,22,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,22,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,23,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,23,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,24,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,24,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,2,red abalone,27,5.4861322767,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,6,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,8,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,12,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,14,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,14,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,16,9.4483389211,6,11
NC_CitSci_Kelp,Glass Beach,2015,3,14,3,red abalone,17,9.4483389211,6,11
