NC_project_short_code,site,year,month,day,transectnumber,classcode,sex,amount,size_cm,size_min_cm,size_max_cm,depth_m,visibility,temp10m
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,copper rockfish,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,garibaldi,a,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,garibaldi,j,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,gopher rockfish,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,grass rockfish,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,horn shark,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,kelp bass,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,kelp greenling,f,1,20,20,20,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,kelp greenling,j,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,kelp greenling,m,1,22,22,22,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,kelp greenling,m,1,32,32,32,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,kelp rockfish,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,lingcod,none,1,68,68,68,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,opaleye,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,pile perch,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,rainbow perch,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,rock greenling,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,rock wrasse,f,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,rock wrasse,j,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,rock wrasse,m,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,rubberlip perch,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,sargo,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,senorita,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,sheephead,f,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,sheephead,j,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,sheephead,m,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,striped perch,none,1,8,8,8,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,striped perch,none,1,10,10,10,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,treefish,a,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,treefish,j,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,vermilion/canary,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,yellowtail/olive,none,0,,,,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,11,yoy rockfish,none,2,5,,10,5.49,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,barred sand bass,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,black and yellow,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,black perch,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,black rockfish,none,1,18,18,18,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,black rockfish,none,1,23,23,23,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,black rockfish,none,1,15,15,15,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,blacksmith,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,blue rockfish,none,2,15,15,15,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,bocaccio,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,brown rockfish,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,cabezon,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,china rockfish,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,copper rockfish,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,garibaldi,a,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,garibaldi,j,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,gopher rockfish,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,grass rockfish,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,horn shark,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,kelp bass,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,kelp greenling,f,1,25,25,25,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,kelp greenling,j,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,kelp greenling,m,1,27,27,27,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,kelp rockfish,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,lingcod,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,opaleye,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,pile perch,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,rainbow perch,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,rock greenling,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,rock wrasse,f,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,rock wrasse,j,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,rock wrasse,m,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,rubberlip perch,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,sargo,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,senorita,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,sheephead,f,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,sheephead,j,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,sheephead,m,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,striped perch,none,3,15,15,15,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,treefish,a,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,treefish,j,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,vermilion/canary,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,yellowtail/olive,none,0,,,,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,12,yoy rockfish,none,32,5,,10,4.72,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,barred sand bass,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,black and yellow,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,black perch,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,black rockfish,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,blacksmith,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,blue rockfish,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,bocaccio,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,brown rockfish,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,cabezon,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,china rockfish,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,copper rockfish,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,garibaldi,a,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,garibaldi,j,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,gopher rockfish,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,grass rockfish,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,horn shark,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,kelp bass,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,kelp greenling,f,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,kelp greenling,j,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,kelp greenling,m,1,18,18,18,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,kelp greenling,m,1,32,32,32,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,kelp greenling,m,1,42,42,42,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,kelp rockfish,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,lingcod,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,opaleye,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,pile perch,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,rainbow perch,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,rock greenling,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,rock wrasse,f,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,rock wrasse,j,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,rock wrasse,m,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,rubberlip perch,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,sargo,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,senorita,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,sheephead,f,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,sheephead,j,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,sheephead,m,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,striped perch,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,treefish,a,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,treefish,j,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,vermilion/canary,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,yellowtail/olive,none,0,,,,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,13,yoy rockfish,none,6,5,,10,4.57,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,barred sand bass,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,black and yellow,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,black perch,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,black rockfish,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,blacksmith,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,blue rockfish,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,bocaccio,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,brown rockfish,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,cabezon,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,china rockfish,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,copper rockfish,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,garibaldi,a,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,garibaldi,j,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,gopher rockfish,none,1,20,20,20,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,grass rockfish,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,horn shark,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,kelp bass,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,kelp greenling,f,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,kelp greenling,j,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,kelp greenling,m,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,kelp rockfish,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,lingcod,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,opaleye,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,pile perch,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,rainbow perch,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,rock greenling,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,rock wrasse,f,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,rock wrasse,j,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,rock wrasse,m,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,rubberlip perch,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,sargo,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,senorita,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,sheephead,f,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,sheephead,j,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,sheephead,m,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,striped perch,none,3,15,15,15,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,treefish,a,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,treefish,j,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,vermilion/canary,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,yellowtail/olive,none,0,,,,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,14,yoy rockfish,none,38,5,,10,5.03,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,barred sand bass,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,black and yellow,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,black perch,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,black rockfish,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,blacksmith,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,blue rockfish,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,bocaccio,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,brown rockfish,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,cabezon,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,china rockfish,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,copper rockfish,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,garibaldi,a,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,garibaldi,j,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,gopher rockfish,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,grass rockfish,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,horn shark,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,kelp bass,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,kelp greenling,f,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,kelp greenling,j,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,kelp greenling,m,1,15,15,15,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,kelp greenling,m,1,22,22,22,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,kelp greenling,m,1,38,38,38,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,kelp rockfish,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,lingcod,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,opaleye,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,pile perch,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,rainbow perch,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,rock greenling,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,rock wrasse,f,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,rock wrasse,j,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,rock wrasse,m,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,rubberlip perch,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,sargo,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,senorita,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,sheephead,f,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,sheephead,j,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,sheephead,m,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,striped perch,none,1,15,15,15,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,striped perch,none,1,15,15,15,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,striped perch,none,1,12,12,12,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,striped perch,none,1,6,6,6,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,striped perch,none,1,18,18,18,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,striped perch,none,1,8,8,8,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,treefish,a,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,treefish,j,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,vermilion/canary,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,yellowtail/olive,none,0,,,,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,15,yoy rockfish,none,10,5,,10,5.64,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,barred sand bass,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,black and yellow,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,black perch,none,1,30,30,30,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,black rockfish,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,blacksmith,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,blue rockfish,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,bocaccio,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,brown rockfish,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,cabezon,none,1,30,30,30,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,china rockfish,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,copper rockfish,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,garibaldi,a,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,garibaldi,j,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,gopher rockfish,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,grass rockfish,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,horn shark,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,kelp bass,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,kelp greenling,f,1,20,20,20,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,kelp greenling,j,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,kelp greenling,m,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,kelp greenling,f,1,30,30,30,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,kelp rockfish,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,lingcod,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,opaleye,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,pile perch,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,rainbow perch,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,rock greenling,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,rock wrasse,f,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,rock wrasse,j,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,rock wrasse,m,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,rubberlip perch,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,sargo,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,senorita,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,sheephead,f,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,sheephead,j,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,sheephead,m,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,striped perch,none,1,15,15,15,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,striped perch,none,10,5,5,5,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,treefish,a,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,treefish,j,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,vermilion/canary,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,yellowtail/olive,none,0,,,,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,16,yoy rockfish,none,58,5,,10,3.51,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,17,barred sand bass,none,0,,,,5.18,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,17,black and yellow,none,0,,,,5.18,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,17,black perch,none,0,,,,5.18,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,17,black rockfish,none,0,,,,5.18,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,17,blacksmith,none,0,,,,5.18,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,17,blue rockfish,none,0,,,,5.18,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,17,bocaccio,none,0,,,,5.18,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,17,brown rockfish,none,0,,,,5.18,5.5,12
NC_CitSci_Kelp,Frolic Cove,2015,8,2,17,cabezon,none,0,,,,5.18,5.5,12
